noise,method,origins,poly_count,area
50,Top-Down,7,7.0,6285.5
50,Imp BU,3,32.0,500.0
50,Real,21,,
50,Top-Down,3,4.0,6380.5
50,Imp BU,5,29.0,308.5
50,Real,18,,
50,Top-Down,4,4.0,5251.0
50,Imp BU,6,25.0,289.5
50,Real,14,,
50,Top-Down,3,3.0,5166.5
50,Imp BU,2,40.0,668.0
50,Real,16,,
50,Top-Down,3,5.0,6099.5
50,Imp BU,6,77.0,1003.5
50,Real,21,,
50,Top-Down,8,9.0,5689.0
50,Imp BU,2,33.0,395.5
50,Real,14,,
50,Top-Down,5,6.0,5916.5
50,Imp BU,6,37.0,401.5
50,Real,18,,
50,Top-Down,7,7.0,5552.5
50,Imp BU,6,40.0,448.5
50,Real,18,,
50,Top-Down,5,6.0,5729.5
50,Imp BU,5,37.0,510.5
50,Real,13,,
50,Top-Down,6,6.0,5984.0
50,Imp BU,2,35.0,630.5
50,Real,19,,
50,Top-Down,7,8.0,6038.5
50,Imp BU,6,55.0,728.75
50,Real,18,,
50,Top-Down,3,3.0,6001.5
50,Imp BU,3,66.0,1257.0
50,Real,13,,
50,Top-Down,6,6.0,6192.0
50,Imp BU,2,36.0,462.0
50,Real,25,,
50,Top-Down,6,6.0,6835.0
50,Imp BU,3,30.0,553.0
50,Real,18,,
50,Top-Down,7,7.0,5896.5
50,Imp BU,5,39.0,492.5
50,Real,20,,
50,Top-Down,7,7.0,6091.5
50,Imp BU,2,19.0,336.75
50,Real,19,,
50,Top-Down,5,5.0,5937.5
50,Imp BU,3,9.0,107.5
50,Real,18,,
50,Top-Down,3,3.0,6401.5
50,Imp BU,2,29.0,444.5
50,Real,20,,
50,Top-Down,7,7.0,5546.5
50,Imp BU,1,33.0,493.5
50,Real,21,,
50,Top-Down,7,9.0,6272.5
50,Imp BU,4,59.0,835.75
50,Real,12,,
50,Top-Down,2,2.0,5540.0
50,Imp BU,6,11.0,109.5
50,Real,15,,
50,Top-Down,7,7.0,4834.5
50,Imp BU,4,46.0,719.0
50,Real,24,,
50,Top-Down,8,8.0,5342.0
50,Imp BU,1,33.0,519.625
50,Real,18,,
50,Top-Down,6,8.0,6236.0
50,Imp BU,4,40.0,566.0
50,Real,19,,
50,Top-Down,5,5.0,6075.5
50,Imp BU,6,50.0,594.0
50,Real,16,,
50,Top-Down,5,5.0,5424.5
50,Imp BU,2,37.0,498.5
50,Real,15,,
50,Top-Down,8,8.0,5609.0
50,Imp BU,4,19.0,194.625
50,Real,13,,
50,Top-Down,3,3.0,5502.5
50,Imp BU,1,17.0,175.75
50,Real,21,,
50,Top-Down,6,7.0,6085.0
50,Imp BU,4,26.0,340.375
50,Real,20,,
50,Top-Down,6,6.0,5613.0
50,Imp BU,5,11.0,108.5
50,Real,17,,
50,Top-Down,3,4.0,6616.5
50,Imp BU,7,36.0,496.0
50,Real,18,,
50,Top-Down,5,6.0,6246.5
50,Imp BU,2,30.0,569.0
50,Real,23,,
50,Top-Down,7,8.0,6741.5
50,Imp BU,2,47.0,674.5
50,Real,23,,
50,Top-Down,7,7.0,6178.5
50,Imp BU,5,46.0,671.0
50,Real,14,,
50,Top-Down,4,4.0,5971.0
50,Imp BU,4,34.0,484.0
50,Real,21,,
50,Top-Down,5,5.0,5684.5
50,Imp BU,4,60.0,803.0
